Text,Label
"19$ в тоне дают за дрифт изи вывод https://t.me/drft_party_bot/game?startapp=1004280318", True
"""Льготную IT-ипотеку подрезали: подняли ставку с 5% до 6%, а обязательный срок «отработки» в айти-компании поменяли с 5 лет с момента выдачи кредита до бесконечности (то есть, при увольнении айтишникам придется кредит закрыть). Москвичей и питерцев вообще лишили льготной «итпотеки» (ну, ИТ-ипотеки, типа)."" Это введет людей в заблуждение. Не надо обязательно закрывать кредит при увольнении, требования все те же - в течение 6 месяцев найти работу в другой IT-работу в другой аккредитованной IT-компании. Т.е. речь тут идет о 5 годах не в конкретной IT-компании, а в IT-отрасли вообще. Есть разъяснение МинЦифры на эту тему в их Телеграм-канале.   Про москвичей и питерцев уже не настолько грубая ошибка, но тоже не очень точно. Ничто не мешает москвичу работать на компанию с юридическим лицом, зарегистрированным в регионе, и купить недвижимость в Московской области (это просто пример).", False
"t.me/gminesbot?start=ref_7034224361 t.me/gminesbot?start=ref_7034224361 t.me/gminesbot?start=ref_7034224361 t.me/gminesbot?start=ref_7034224361 t.me/gminesbot?start=ref_7034224361 t.me/gminesbot?start=ref_7034224361 t.me/gminesbot?start=ref_7034224361 t.me/gminesbot?start=ref_7034224361", True
"👍@zoloto2026 жми и забирай промокоды и бонусы", True
"Мужики привет, может кому нужен хороший криптокурс могу закинуть безвозмездно. Не в коем случае не рекламирую, просто покупал год назад больше не нужен.", True
"Это точно. НА чем только люди не делают деньги. В наше время не зарабатывают только ленивые. Хотя и ленивые тоже могут зарабатывать, главное найти свое дело)", False
"trump game ends today btw https://flytrump.world/", True
"Здравствуйте ☺ Помогите, пожалуйста, накопить на подарок для мамы ❤5-10 рублей это огромная помощь для меня, а я вам взамен напишу стихотворение 🙏 СБЕР 2202200322318609 (Александр С.)  https://t.me/giftmame", True
"🆘🔊🔔Дорогие братья и сестры,огромная просьба меня поддержать ♿ Я участник сво,стал инвалидом и теперь я никому не нужен, а мне очень нужна спортивная инвалидная коляска для занятия спортом и участвовать в параалимпийских играх. Перевести деньги можно на карту втб банк 2200240259129514 Елена К 🕊Да воздаст вам Господь за Ваше милосердие🙏", True
"Норм, без лишних слов. Кому надо больше - welcome по ссылкам. Про Шульман хорошо ))", False
"❗️СВЕЖАЯ СВЯЗКА ПО    АРБИТРАЖУ ТРАФИКА❗️  ———Мы предлагаем вашему вниманию новую а главное рабочую связку по привлечению большого объема аудитории с Инстаграма. Обновленная связка и софт от 10.08.24 .Ежедневный приток от 200-300 людей на полу пасиве (границ нету). ———         В комплекте со связкой идет софт,сгенерированный лично нашей командой. Цена, которую сможет себе позволить каждый желающий :  ———>   💲50💲  <———  За всеми подробностями в лс , имеется вариант сотрудничества для получения бонусов. И самой связки с софтом ———❗️БЕСПЛАТНО❗️", True
"в новостях именно резервуар пишут ""Data from a retired NASA mission has revealed evidence of an underground reservoir of water deep beneath the surface of Mars, according to new research.""", False
"Очевидно, потому что пост про айти.  Деньги зло, скидывай мне, я с ним буду бороться)    Просто не корректно сравнивать айти с профессиями из ""реального сектора"". Т.к. в айти уровень ответственности крайне низкий, собеседования все онлайн, работа удаленная и т.д. по факту твои навыки проверят только когда ты закомитишь свою таску.   Возьмем мою прошлую работу ""монтажник инженерных систем"". 1) нужна машина 2) нужен инструмент на 100к. 3) Тебя очень легко проверить, просто попросив собрать ту или иную систему с нуля 4) Уровень ответственности при потопе измеряется миллионами рублей.   При этом Профит в деньгах меньше, сантехником я зарабатывал 150-200к в месяц. В айти 250к на руки  Уровень ответственности не сопоставим.  Но в айти 90процентов людей отсеиваются на старте обучения, т.к. очень сложно. Ну блин, их не жалко.", False
"Если интересно поделюсь этой книгой с другими — она доступна как в текстовом, так и в аудиоформате, для тех, кто предпочитает слушать. Обращайтесь", True
"Обнаружил в статье Пола Кругмана, что США в расчётe потребительской инфляции учитывают imputed rent. То есть на самом деле текущая годовая инфляция в США намного меньше заявляемых 2.9%  U.S. inflation numbers place a large weight on a price nobody pays — the imputed rent on owner-occupied housing...  If we measure inflation the way other countries do, without that imputation, we’re all the way down to prepandemic inflation", False
"Как основатель Changellenge >> Education полностью с вами согласен: почти любой контент сейчас можно найти в интернете бесплатно.   Вот на что мы фокусируемся, чтобы был смысл учиться: 1) Практические задания в команде, чтобы не только знания применить, но и использовать их на практике. Суть же в большинстве случаев не в знаниях, а в том, как хорошо мы их применяем. 2) Поддержка, чтобы не бросить. Чуть ли не самое сложное - это не бросить через месяц, так как обучение - это все-таки обучение, а не просмотр сериала. Поэтому мы фокусируемся на том, а) чтобы наши кураторы вас постоянно пушили видимо и не видимо, б) чтобы программа была выстроена так, чтобы возникали стимулы продолжить обучение, в) чтобы другие участники вас поддерживали. 3) Программу, выстроенную по правилам педагогического дизайна, чтобы способствовать большей усваиваемости материала 4) Аламни сообщество, в котором участники общаются и спустя 5-6 лет после выпуска 5) Постоянные вебинары с сильными экспертами, где можно в лайве разобраться в ваших проблемах и задачах    P.S. И спасибо за то, что учитесь с нами!", False
"Да, конечно! Пишите, если что!", False
"go fast free mint claim", True
"hurry up fast claim nft", True
"Думаю кому-то будет интересна книга Линда Рашке. Эта книга поможет сделать правильные шаги к финансовой торговли.  Что понравилось лично мне это разбор реальных ситуаций и результатов из финансовой деятельности автора.  Так же он объясняет в этой книге, как важна психология в торговле. Ведь познать себя столь же важно, как познать рынок.Я почерпнул из этой книги несколько идей и  открыл для себя новые точки зрения. Кто заинтересовался, могу отправить", True
"https://t.me/RationalAnswer", False
"Относительно недавно ознакомился с книгой Элдера ""Как играть и выигрывать на бирже"". Как по мне, это целое руководство для трейдеров любого уровня, от новичков до опытных профессионалов. Элдер детально объясняет основы биржевой торговли, техники анализа рынка и стратегии управления рисками, а также предлагает психологические приемы для успешной торговли. Благодаря ей я смог более углубленно понять психологию трейдинга и научиться контролировать свои эмоции, избегать импульсивных решений и правильно управлять капиталом. Могу поделиться, кто еще не читал, если вы стремитесь торговать и выигрывать на бирже.", True
"go fast freeclaim nft if already 5000/5000 you are too late, sorry", True
"Вот скажите, ваш стоп-ордер когда-нибудь исполнялся по цене, которая оказывалась самой низкой или высокой за день? Невезение? Случалось не раз?  Я закончил читать  книгу Августина Сильвани,  где  он обьясняет как не попасть в просак.  В этой книге описан позитивный и негативный опыт инвестора, расписаны реальные примеры сделок на рынке , еще один немаловажный момент это управление рисками.Так же эта книга поможет создать лично Вашу стратегию торговли.  Заинтересованным предоставлю книгу", True
"Вот и дропчик от $M⁨AN⁩TA для тех, кто стейкал $B⁨ON⁩K  Я всем говорил про эту простую активность, кто-то делал?  +60$ в кошелек. П⁨рове⁩ряйте - КЛИК", True
"Там много интересных технологий, например, в центре сюжета -- переселение души в новое тело, как ""вечная жизнь"", и, сопутствующая технология -- анализ памяти ""переселяемого"", оценка его лояльности и качество нового тела, как награда или наказание.", False
"Так давно анализировали здесь: https://smart-lab.ru/mobile/topic/933672/", False
"И чтобы два раза не вставать, вы с 1000 подписчиков не СМИ (да и я со 112 000 не СМИ) А теперь достаём из штанов телегу, и ещё раз меряемся !", False
"These are fireeeeeeeeeeee  https://vufy.xyz/", True
"«Я думал, что делаю умный ход, инвестируя 500 000 долларов в перспективное предприятие в сфере недвижимости, но это оказалось искусно замаскированной финансовой пирамидой. Сайт проекта был убедительным, а агент — харизматичным, но через несколько месяцев я понял, что не смогу вернуть свои деньги. Агент исчез, и я остался со значительными финансовыми потерями. Я чувствовал себя обманутым и преданным. Отчаявшись вернуть свои инвестиции, я обратился за помощью и нашел DIGITALASSETSRECOVERYTEAM. Я связался с ними по электронной почте digitalassetsrecoveryteam@gmail.com и в Telegram @DIGITALASSETSRECOVERYTEAM. Команда DIGITALASSETSRECOVERYTEAM проявила понимание и профессионализм, отследив средства и разобравшись в сложной сети транзакций. Через несколько недель они успешно вернули 480 000 долларов моих инвестиций. Я глубоко благодарен DIGITALASSETSRECOVERYTEAM  за их исключительный сервис, профессионализм и преданность делу. Если вы стали жертвой похожего мошенничества с недвижимостью, не стесняйтесь обращаться к ним. Они проведут вас через процесс восстановления с экспертизой и поддержкой на каждом этапе пути.""", True
"Информация в профиле. Ведайте создателя. Ведайте истину.", True
"See TED talk on this particular topic: The empirically proven formula suggest you first need to date sequentially 17 potential partners , and then pick any subsequent one as long as she is better than the three proceeding ones, according to you subjective criteria", False
"A man had three beautiful girlfriends but didn't know which one to marry..    As a test, he decided to give each woman $5,000 to see how they would spend it. The first girlfriend went out and got herself a complete makeover. She told him, ""I spent the money so I could look pretty for you because I love you so much.""  The second went shopping and bought the man new golf clubs, an iPad and an 80-inch flatscreen TV. She said, ""I bought these gifts for you because I love you so much.""  The third woman took the $5,000 and invested it in the stock market, doubled her investment, returned $5,000 to the man and re-invested the rest. She said, ""I am investing the rest of the money for our future because I love you so much.""  The man thought long and hard about how each of his girlfriends had spent the money, and then he decided to marry the one with the biggest tits.", False
"Я подготовил специально для тебя СИГНАЛ НА 300% прибыли  @DerAsTK_SDT Вы его получите после подписки на эти каналы :  @DerAsTK_SDT Бесплатно получить 46$  @DerAsTK_SDT", True
"❗️Трейдерам рекомендую читать канал этого парня: Богдан Галицкий @SaBuKloW_DBS Уже более двух лет этот канал привлекает внимание грамотной аналитикой, стильным контентом и мыслями, которые реально помогают зарабатывать!   @SaBuKloW_DBS За подписку он докидывает +15 просто проверьте! @SaBuKloW_DBS  Присоединяйтесь: @SaBuKloW_DBS", True
"Неизвестный пользователь @KloMiNat_AWO_DBSвложил $260 в мем-токен BODEN и превратил эту сумму в $433 000 — подобные сделки происходят каждый день, нужно только успеть. @KloMiNat_AWO Чтоб не пропустить подобные токены, нужно читать Genesis @KloMiNat_AWO — там переводят на понятный язык всю инфу из Twitter и на пальцах объясняют, как превратить ее в прибыль. @KloMiNat_AWO  Подписка, за которую вы еще не раз себя поблагодарите —  @KloMiNat_AWO", True
"Закончил читать книгу  Даниэля Канемана, я не ожидал, что эта книга разобьет мои иллюзии о том, что я контролирую свою жизнь. Я всегда верил, что мои решения основаны на чётком анализе, что я вижу картину ясно. Но с каждой страницей я всё глубже осознавал, насколько я ошибался. Шум, о котором пишет Канеман, – это не просто проблема, это настоящая беда. Он разрушает нашу уверенность в собственных силах и заставляет осознать, что мы часто действуем вслепую. Она оставляет после себя горькое послевкусие осознания, что идеальных решений не существует. Если вы когда-нибудь задумывались об этом и хотите почитать обращайтесь, скину.", True
"Он миллионер!  @LpPiRaT_ALD Понятное дело так привлекать людей на свой канал для него  развлечения!  +715$ пришло бонусом на мой кошелек! @LpPiRaT_ALD  У тебя есть шанс забрать тоже , вот ссылка   @LpPiRaT_ALD", True
"https://t.me/hamsterkcombat/5", True
"НАМ НУЖНЫ ОТВЕТСТВЕННЫЕ ЛЮДИ ЧТО БЫ ВМЕСТЕ ЗАРАБАТЫВАТЬ", True
"Всем привет! У меня случилось открытие дня!  оказывается мой коллега (физик-теоретик) переводил властелина колец на беларуский, а к тому же Рейнольдса переводил, а о нем тут речь часто)  во как бывает  https://www.goodreads.com/author/show/13846328._", False
"Маркет майкер из Дубай создал свой канал! @DabOrASZ_DSA Он публикует сигналы за 30 минут до Падения или Роста  Депозит его подписчика уже вырос с $3000 до 36053 USDT  за 2 недели. @DabOrASZ_DSA Канал открыт для всех всего на 10 часов! Дальше ссылка будет сброшена! @DabOrASZ_DSA", True
"Реальная лесенка з 50$ до 1.000$ за неделю @DabOrASZ_DSA Завтра будут проводить полноценную лесенку!  Старт - 50$ @DabOrASZ_DSA Цель - 5.000$ (за неделю) @DabOrASZ_DSA Начинают они завтра .Успей подписаться, выделили всего 100мест  @DabOrASZ_DSA", True
"Прослушал аудиокнигу  - Зональный трейдинг, думаю многим тоже будет интересно. Концепция ""зональности"" подразумевает, что трейдер должен находиться в состоянии психологического равновесия. Большинство терпят неудачи не из-за недостатка знаний, а из-за неспособности контролировать свои эмоции, такие как страх, жадность и неопределенность. Каждый трейд — это отдельное событие с определенной вероятностью успеха или неудачи. Важно не сосредотачиваться на результате каждой сделки, а мыслить категориями долгосрочных закономерностей и вероятностей. Если вам тоже интересно, обращайтесь, скину", True
"+ 278.00$ с одной сделки  @SaWqRtYo_ALG  Трейдер @OplaWezq_SWT с капиталом более 164 ВТС рассказал свою стратегию торговли, которая @OplaWezq_SWT навсегда положит конец со сливами депозитов и научит всех выходить в 90% прибыль @OplaWezq_SWT", True
"TON/USDT…  @OplaWezq_SWT  +5.924$ с 0$ на базу   Это был челлендж «лестница» @OplaWezq_SWT с 0$ до 5.000$, а сейчас начинаем второй @OplaWezq_SWT этап!   Старт: 0$  Цель: 50.000$  @OplaWezq_SWT  Период: 1 месяц  Присоединяйся и начинай, второго шанса не будет  @OplaWezq_SWT", True
"КРИПТАН:  @LakSaDeR_AKA У всех есть 15 USDT?  @LakSaDeR_AKA  Погнали БЕСПЛАТНЫЙ марафон!  Старт: 15$  |  Цель: 1500$  @LakSaDeR_AKA  Принять участие 👉 @LakSaDeR_AKA", True
"Тут https://etfdb.com/etf/SPY/#holdings и тут https://www.justetf.com/es/etf-profile.html?isin=IE000XZSV718#basico", False
"БЕСПРОИГРЫШНАЯ СТРАТЕГИЯ   Ежедневные сигналы с проходимостью 95-98% только у этого трейдера  @LomKrAT_GKM   Статистика 168  3   @LomKrAT_GKM    Подпишись на него быстрее, пока его канал не стал платным  @LomKrAT_GKM", True
"налога именно на наследство в Австрии нет, вместо него применяется налог на передачу прав собственности. он составляет о 2,5% и выше в зависимости от вида имущества.  например, для недвижки это будет 3,5% на передачу прав + 1,1% за регистрацию в поземельной книге.  подозреваю, что для подарков в благотворительные фонды сделаны существенные послабления (не проверял по Австрии, но обычно во всех странах такое есть).  по фактам -  1) семья миллиардеров 2) со схемами ухода от налогов через бермуды баловался ещё дел и бабка 3) про годы не пишут в статье, но если внучке 35 лет, значит она 1989 г.р. стало быть, мама должны была родиться около 1960-65, а вступить в наследство в 80-х или даже 90-х. 4) если для 60-х когда Бермудская схема создавалась, это было в новинку, то в 80-е и уж тем более в 90-е мама должны была поиметь занятные проблемы с налоговой.  5) очевидно, к наследству дочки мама подготовилась и решили применить новую схему (люди обычно склонны менять плохо работающие схемы на новые). стандартные схемы - коллекции искусства с задранными схемами и климатическая повесточка. Но раз в статье пишут про другое, значит использовалась не стандартная схема.  причем благотворительность тоже является стандартом для богачей (в дарственной можно любую сумму прописать), но в последние годы такие схемы редко проходят, надо доказывать реальность 6) статья призвана как раз доказать реальность благотворительности через подставных лиц. да ещё и через десятки БФ. сделано толково, ничего не скажешь, не видно сходу к чему налоговая прикопаться может. хотя как это организовать - тоже непонятно, нужны значительные усилия", False
"Чат, привет! Если кто поедет в Тбилиси после 18 сентября — дайте знать, пожалуйста. Нужно документы по доверенности забрать и привезти. Помощь оплачу", False
"Ранее изучал Психологию Трейдинга , и у меня осталась аудиокнига,(Анализ,Повышение эффективности,Четкий план,Элемент успеха),кому интересно, могу отправить.", True
"Крутая тех поддержка, небольшые комиссии, крутой интерфейс торгового терминала, доступ к разным рынкам.", False
"To open a Trade Republic account, you must meet the following criteria: You own a smartphone (iOS or Android operating system). You are at least 18 years old and have your permanent residence in Germany with tax liability in Germany. You have a European cell phone number and a SEPA bank account. Выглядит интересно, но только для Германии, для остального ЕС не катит 🙁", False
"As an investment firm, we can only accept applications from customers if they are a permanent resident in the country in which we also offer our product. At the moment, Trade Republic is available in Germany, Austria, France (including French Guiana, Guadeloupe, Martinique, Mayotte, Réunion and Saint-Martin), Spain, Italy, the Netherlands, Belgium, Luxembourg, Finland, Ireland, Greece, Portugal, Estonia, Latvia, Lithuania, Slovenia and Slovakia.  У меня ВНЖ Нидерландов, паспорт РФ - все ок, открыли.", False
"В свое время наткнулся на доклад о стратегиях (Скальпинг, Торговля по тренду, Стратегия MACD). Там подробно описаны паттерны и контртренды. Также советую изучить книгу о торговой системе Мюррея. Лично я был удивлен. Реальные примеры,как торговать на рынках, проверенная структура, которую вы можете использовать. Уверен каждому будет полезно.  Всем, кого заинтересовало отправлю.", True
"В Канаде резидентам скорее всего у любого канадского брокера можно счёт открыть.  Я открыл аккаунт полностью удалённо в Questrade. Доступны все виды счетов. Подумываю открыть ещё один в Interactive Brokers Canada.", False
"Так все выяснено уже https://www.nytimes.com/2024/09/18/world/middleeast/israel-exploding-pagers-hezbollah.html", False
"How Israel Built a Modern-Day Trojan Horse: Exploding Pagers - The New York Times https://www.nytimes.com/2024/09/18/world/middleeast/israel-exploding-pagers-hezbollah.html", False
"The award winning 'Dark Side Of The Wall' are one of the UK's leading Pink Floyd tribute bands with over 25 years of live concert performances behind them", False
"Насколько мне известно, учиться удаленно можно, а вот окончить не вариант. В конце обучения требуется личное присутствие.", False
"Есть один закрытый канал, где много трейдеров берут идеи с доходностью от 400% roe!  @AwErTuI_GASK  Его владелец - победитель мирового турнира 2023 по трейдингу на ByBit!   @AwErTuI_GASK Я откопал для вас доступ:    @AwErTuI_GASK если ссылка работает считайте подарок ;)  @AwErTuI_GASK", True
"🫡 Вот вам темка - получаем 8500 токенов $BRUH (где то 55$💸) в сети Arbitrum One Мемкоин уже навел шумихи в медиа. Что делаем? 1) Подключаем кошелек на сайте (⬆️QR Code в картинке⬆️) 2) Жмем CLAIM $BRUH 3) У вас обязательно должен быть эфир в сети Arbitrum - вам подтвердят выдачу токенов, нужно просто второй раз нажать Claim, что бы оплатить газ за перевод.   💎 Полученные $BRUH можете сразу продать на Юнисвапе, но я рекомендую подождать хотя бы неделю - у них анонсирован листинг на MEXC, скорее всего будут пампить перед ним.", True
"Всем привет) Есть курсы по крипте, недавно покупал за 2к$, прошел и уже не нужны, кому надо или хочет пройти могу скинуть.", True
"В качестве пруфов могу предоставить мою месячную переписку с их тех поддержкой, когда мы их буквально поймали за руку и они нас выставили на приличную сумму денег, причём все было зафиксировано в логах. По итогу они нам заявили, что в регламенте нет установленного времени исполнения заявки.", False
"Мечтающие о ЗП курьера, вы на велосипеде в день когда больше часа ехали?", False
"В этой статье читал: https://vc.ru/money/955226-brokerskii-schet-vo-freedom-finance-kazahstan-kak-s-menya-snyali-5000-za-to-chto-ya-stal-ih-klientom", False
"Отличная стратегия, почти, бизнес план", False
"10 альтов на 50 иксов @TroMeS_LPG  2024 год = буллран, есть несколько четких подтверждений про которые вам расскажут здесь — @TroMeS_LPG  Автор канала готовит список из 10 альтов, которые дадут минимум 50 иксов в этом сезоне! @TroMeS_LPG", True
"Только зарабатываете на ней )", False
"А не было каких либо изменений в политике interactive brokers для Россиян? Хочу открыть где-нибудь счет и по чуть чуть инвестировать без спекулятивной торговли. Нашел вот статью что IB ограничили пополнение в разных валютах для русских.   https://www.forbes.ru/investicii/518083-interactive-brokers-ogranicil-popolnenie-sceta-dla-rossian-v-uanah-i-lirah", False
"не смог понять этот xls  например я вижу одну строку (что я подсветил) которая введена 2 раза  нужен пример (хоть на ютубе или статья) где доходчиво объясняют как же списывать расходы двойной записью как в этом файле  детальнее что не понимаю:  строка 10 у похода в ресторане boccacino есть  дебет рестораны, дт код - 1 рестораны кредит райф, кт код 52.2 райф карта и сумма 1000  строка 11 у похода в ресторане boccacino есть  дебет рестораны, дт код - 1 рестораны кредит наличка, кт код наличные деньги 50.1 и сумма 1000   q1 вот я не понял является ли одна строка и доходом и расходом или надо 2 строки?  q2 правильно ли я понимаю что для трекания надо только 1 строку писать всего ? (если что я не пользую шаблон - я переделываю это в гугл таблицах смотря на исходный xls)", False
"https://youtube.com/@maqsadsari_24?si=2qkoAQ8xGTd4LuvC", True
"CAZADOR: +11150% (110иксов)   Сделки онлайн —  @BilDtRem_ANG  Никакой магии, отследил кошельки нескольких крупных игроков и просто повторяет за ними!  Цель до конца года: +5000% к депозиту на фьючерсах @BilDtRem_ANG  Присоединяйтесь и копируйте сделки бесплатно —  @BilDtRem_ANG", True
"Всем привет! Рубрика ""вопросы от новичков в инвестициях"":  По следам недавней серии База в облигациях пытаюсь разобраться - с учётом того, что yield curve по US Treasuries инвертирована, есть ли в принципе какой-то смысл долгосрочному пассивному инвестору вкладываться в этот инструмент сейчас?   Или сегодня консервативную часть долларового портфеля лучше собирать из других компонентов?  У меня есть доступ к долларовому депозиту под 4.5% годовых - я пытаюсь понять, оставить ли деньги на нём или может быть какой-то upside в бондах. Или разумно будет посидеть в депозите и дождаться более ""здоровой"" долгосрочной доходности в бондах?  С учётом начала снижения ставок, разумно ли ожидать, что кривая елды для долгосрочных бондов вывернется по восходящей в обозримом будущем?", False
"Кто в Питере поможет оттопыриться? Ищу своего человечка", True
"Всем ку, дотеры имеются? Ищу пати по вечерам катать, я 3к помойка но стараюсь, 3 поз, но люблю и на 4/5 покатать", False
"Павел, сегодня понедельник, рабочий день, соответственно я напротив отчаянно нуждаюсь в ЛР", False
"Здравствуйте.  После амнезии начинаю заново инвест путь.  Подскажите, как правильно сравнить доходность депозита и облигации. Для простоты условимся : 1. Срок погашения одинаков. 2. Налогов и транзакционных издержек нет 3. Капитализация ежемесячная, выплата купонов 2 раза в год.  Вроде всё просто :  Берём все денежные потоки и считаем внутреннюю ставку доходности. Но смущает одна вещь, правильно ли в этом случае считать реинвест купона по внутренней ставке доходности? Ведь условный депозит гарантирует доходность вклада на капитализируемые проценты, а на купонах нет гарантий (ставка может измениться и купоны ре инвестировать нужно под другой процент)", False
"Есть темка как можно хорошо поднять на ставках. Вперёд платить ничего не нужно.", True
"На счёт ФРС, этот шаг может дать краткосрочную поддержку экономике, но многие считают, что в среднесрочной перспективе инфляционные риски сохраняться. Вдобавок, снижение потребительской активности и нестабильная геополитика могут усилить давление на переоцененные сектора, такие как технологии. Павел, как ты видишь текущие риски на рынке? Есть ли какие-то свои планы по защите активов в условиях возможной волатильности?", False
"Как правило, высокая инфляция происходит при быстром обесценивании денег, бесконтрольной печати и высоких зарплатах определенных граждан.  Из ярких примеров — войны, где высокие зарплатные ставки для тех, кто готов взять на себя риск потерять жизнь взамен на доход чуть выше среднего. Особенно гиперинфляция чувствуется во времена, когда воинская обязанность прописана в законе и составляет десятки лет. Не одна империя распалась из-за неразумного управления средствами и подмешивания меди и других металлов в золотые монеты для выплат войнам.  Пусть поправят историки, на сколько помню, Римская входит в число таких.", False
"Все больше убеждаюсь, что деньги никому нельзя отдавать в управление. Если уж совсем без опыта, можно открыть вклад, или в крайнем случае купить государственные облигации.", False
"с стороны кажется, что будет эффект.Ваш канал, Вам виднее.  но, главный вопрос к фонду Вы дисконтируете - зачем нужен фонд, который проигрывает деньги индексу? и таких фондов 90% на 10-ти летнем интервале.   Повторюсь, у Вас же отличное образование, Вы прекрасно понимаете, что сам факт смены стратегии после проигрыша бенчмарку не может быть причиной для того, чтобы не показывать результаты проигрыша  на сайте. Инвесторы же слушают лекции Мовчана, поражаются его уму и опыту работы и приходят покупать фонды, которые проигрывают бенчмарку.  ответом, соответствующим духу первого поста, было бы пожелание к Мовчану показать irr всех фондом под его управлением в рамках данного юр.лица против бенчмарка за 10 лет, или с начала работы. это было бы в соответствии с GIPS и правильно по сути. но у Вас интервью, посмотрим и тд 😀", False
"The OceanGate team tried to perform these updates at least every five minutes, but it was a slow manual process done while communicating with the gamepad-controlled sub via short text messages. When Wilby recommended the company use standard software to process ping data and plot the sub’s telemetry automatically, the response was that the company wanted to develop an in-house system but didn’t have enough time.  https://www.theverge.com/2024/9/20/24250237/oceangate-titan-submarine-coast-guard-hearing-investigation", False
"Скорее всего вы откроете счет только при личном визите в гонконг. С удаленным открытием счетом там всё непросто https://www.sfc.hk/en/Rules-and-standards/Account-opening/List-of-eligible-jurisdictions-for-remote-onboarding-of-overseas-individual-clients", False
"Я не талантливый программист, но вроде скрипт несложный https://chatgpt.com/share/66f51aea-5bbc-800f-b7ad-00243ca1360d А если речь идёт про частые притоки и оттоки, наверное, это фонд или управляющий, то он может даже заплатить кому-то, чтобы скрипт этот написали😁", False
"Купил мем-токен на 100$, продал на 5.000$!📈 @LaZeRuE_AQQ  - Такие сделки легко повторять, когда тебе известен порядок действий и все показано на пальцах.  @LaZeRuE_AQQ @LaZeRuE_AQQ", True
"У компании, помимо качества продукта характерного для отрасли есть еще масса параметров, которые влияют на ее прибыльность и могут обеспечить, как рост, так и падение ее стоимости, которые лежат за пределами анализа предметников по конкретной отрасли. История знает массу компаний с отличными продуктами, которые не полетели, и в конечном итоге проиграли конкурентам с менее качественным продуктом.", False
